Energy	Zenith	C
17.14070351758794	0.25125628140703515	38411.059431313835
17.155778894472363	0.25125628140703515	39536.62040550173
17.170854271356784	0.25125628140703515	40695.16374272165
17.185929648241206	0.25125628140703515	41887.65592661731
17.201005025125628	0.25125628140703515	43115.09176174474
17.21608040201005	0.25125628140703515	44378.495203462386
17.231155778894472	0.25125628140703515	45678.9202121379
17.246231155778894	0.25125628140703515	47017.45163238566
17.261306532663315	0.25125628140703515	48395.20609807054
17.276381909547737	0.25125628140703515	49813.33296382821
17.29145728643216	0.25125628140703515	51273.015263884845
17.30653266331658	0.25125628140703515	52775.470698970115
17.321608040201006	0.25125628140703515	54321.9526521531
17.33668341708543	0.25125628140703515	55913.75123444089
17.35175879396985	0.25125628140703515	57552.194361022055
17.366834170854272	0.25125628140703515	59238.64885904156
17.381909547738694	0.25125628140703515	60974.52160784162
17.396984924623116	0.25125628140703515	62761.26071261111
17.412060301507537	0.25125628140703515	64600.356712430315
17.42713567839196	0.25125628140703515	66493.34382371111
17.44221105527638	0.25125628140703515	68441.8012200776
17.457286432160803	0.25125628140703515	70447.35434974846
17.472361809045225	0.25125628140703515	72511.67629152258
17.487437185929647	0.25125628140703515	74636.48915050214
17.50251256281407	0.25125628140703515	76823.56549471007
17.517587939698494	0.25125628140703515	79074.7298338101
17.532663316582916	0.25125628140703515	81391.86014115147
17.547738693467338	0.25125628140703515	83776.8894204205
17.56281407035176	0.25125628140703515	86231.8073181964
17.57788944723618	0.25125628140703515	88758.66178376021
17.592964824120603	0.25125628140703515	91359.56077754023
17.608040201005025	0.25125628140703515	94036.67402962396
17.623115577889447	0.25125628140703515	96792.23484979417
17.63819095477387	0.25125628140703515	99628.54199061015
17.65326633165829	0.25125628140703515	102547.96156507917
17.668341708542712	0.25125628140703515	105552.92902052143
17.683417085427134	0.25125628140703515	108645.95117027941
17.698492462311556	0.25125628140703515	111829.60828495612
17.71356783919598	0.25125628140703515	115106.55624494054
17.728643216080403	0.25125628140703515	118479.52875599937
17.743718592964825	0.25125628140703515	121951.33962980179
17.758793969849247	0.25125628140703515	125524.88513126528
17.77386934673367	0.25125628140703515	129203.14639468647
17.78894472361809	0.25125628140703515	132989.19191067055
17.804020100502512	0.25125628140703515	136886.18008594084
17.819095477386934	0.25125628140703515	140897.3618781505
17.834170854271356	0.25125628140703515	145026.08350791084
17.849246231155778	0.25125628140703515	149275.78925028152
17.8643216080402	0.25125628140703515	153650.02430806842
17.87939698492462	0.25125628140703515	158152.43776931224
17.894472361809044	0.25125628140703515	162786.78565143998
17.90954773869347	0.25125628140703515	167556.93403462684
17.92462311557789	0.25125628140703515	172466.86228696248
17.939698492462313	0.25125628140703515	177520.66638413773
17.954773869346734	0.25125628140703515	182722.56232640176
17.969849246231156	0.25125628140703515	188076.88965564274
17.984924623115578	0.25125628140703515	193588.11507553904
18.0	0.25125628140703515	199260.83617778457
15.0	0.5025125628140703	608.3474439648664
15.015075376884422	0.5025125628140703	626.3253682877163
15.030150753768844	0.5025125628140703	644.8345774317066
15.045226130653266	0.5025125628140703	663.8907719613801
15.06030150753769	0.5025125628140703	683.5101164254148
15.075376884422111	0.5025125628140703	703.7092530683035
15.090452261306533	0.5025125628140703	724.5053159472689
15.105527638190955	0.5025125628140703	745.9159454663347
15.120603015075377	0.5025125628140703	767.9593033399238
15.135678391959798	0.5025125628140703	790.6540879986575
15.150753768844222	0.5025125628140703	814.0195504504281
15.165829145728644	0.5025125628140703	838.0755106102004
15.180904522613066	0.5025125628140703	862.8423741123902
15.195979899497488	0.5025125628140703	888.3411496200861
15.21105527638191	0.5025125628140703	914.5934666457916
15.226130653266331	0.5025125628140703	941.6215938988101
15.241206030150753	0.5025125628140703	969.4484581748303
15.256281407035177	0.5025125628140703	998.0976638037433
15.271356783919598	0.5025125628140703	1027.5935126721627
15.28643216080402	0.5025125628140703	1057.9610248376875
